"file","call","count","call_package","target_file","target_proposed_package"
"R/riem_dcx_regression.R","<=",14,"syntax",NA,NA
"R/riem_dcx_regression.R","==",12,"syntax",NA,NA
"R/riem_dcx_regression.R","(",11,"syntax",NA,NA
"R/riem_dcx_regression.R","/",11,"syntax",NA,NA
"R/riem_dcx_regression.R",">=",11,"syntax",NA,NA
"R/riem_dcx_regression.R","function",11,"syntax",NA,NA
"R/riem_dcx_regression.R","any",10,"external_or_base",NA,NA
"R/riem_dcx_regression.R","attr",10,"external_or_base",NA,NA
"R/riem_dcx_regression.R","warning",10,"external_or_base",NA,NA
"R/riem_dcx_regression.R","for",8,"syntax",NA,NA
"R/riem_dcx_regression.R","is.logical",7,"external_or_base",NA,NA
"R/riem_dcx_regression.R","list",7,"external_or_base",NA,NA
"R/riem_dcx_regression.R","nrow",7,"external_or_base",NA,NA
"R/riem_dcx_regression.R","*",6,"syntax",NA,NA
"R/riem_dcx_regression.R","abline",6,"external_or_base",NA,NA
"R/riem_dcx_regression.R","anyNA",6,"external_or_base",NA,NA
"R/riem_dcx_regression.R","mean",6,"external_or_base",NA,NA
"R/riem_dcx_regression.R","seq_len",6,"external_or_base",NA,NA
"R/riem_dcx_regression.R","sum",6,"external_or_base",NA,NA
"R/riem_dcx_regression.R",":",5,"syntax",NA,NA
"R/riem_dcx_regression.R","^",5,"syntax",NA,NA
"R/riem_dcx_regression.R","as.logical",5,"external_or_base",NA,NA
"R/riem_dcx_regression.R","match.arg",5,"external_or_base",NA,NA
"R/riem_dcx_regression.R","paste0",5,"external_or_base",NA,NA
"R/riem_dcx_regression.R","+",4,"syntax",NA,NA
"R/riem_dcx_regression.R","abs",4,"external_or_base",NA,NA
"R/riem_dcx_regression.R","data.frame",4,"external_or_base",NA,NA
"R/riem_dcx_regression.R","grid",4,"external_or_base",NA,NA
"R/riem_dcx_regression.R","names",4,"external_or_base",NA,NA
"R/riem_dcx_regression.R","ncol",4,"external_or_base",NA,NA
"R/riem_dcx_regression.R","plot",4,"external_or_base",NA,NA
"R/riem_dcx_regression.R","rep",4,"external_or_base",NA,NA
"R/riem_dcx_regression.R","return",4,"syntax",NA,NA
"R/riem_dcx_regression.R",".Call",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","%in%",3,"syntax",NA,NA
"R/riem_dcx_regression.R","format",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","is.list",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","isTRUE",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","max",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","message",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","paste",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","quantile",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","rbind",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","switch",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","which",3,"external_or_base",NA,NA
"R/riem_dcx_regression.R","@",2,"syntax",NA,NA
"R/riem_dcx_regression.R","&",2,"syntax",NA,NA
"R/riem_dcx_regression.R","|",2,"syntax",NA,NA
"R/riem_dcx_regression.R","anyDuplicated",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","as.character",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","as.numeric",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","as.vector",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","character",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","compute.extrema.hop.nbhds",2,"gflow_internal","R/extrema_utils.R","gflow"
"R/riem_dcx_regression.R","inherits",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","invisible",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","is.integer",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","lapply",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","lines",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","min",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","order",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","par",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","pca.project",2,"gflow_internal","R/stats_utils.R","shared"
"R/riem_dcx_regression.R","print",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","range",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","rev",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","sd",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","setdiff",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R","vector",2,"external_or_base",NA,NA
"R/riem_dcx_regression.R",".maxp_no_check",1,"gflow_internal","R/pextrema.R","gflow"
"R/riem_dcx_regression.R",".minp_no_check",1,"gflow_internal","R/pextrema.R","gflow"
"R/riem_dcx_regression.R",".normalize.knn.cache.path",1,"gflow_internal","R/knn_cache_helpers.R","shared"
"R/riem_dcx_regression.R","adjustcolor",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","choose",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","class",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","cor",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","fit.rdgraph.regression",1,"gflow_internal","R/riem_dcx_regression.R","geosmooth"
"R/riem_dcx_regression.R","floor",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","identical",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","integer",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","is.matrix",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","legend",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","match",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","match.call",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","missing",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","mtext",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","next",1,"syntax",NA,NA
"R/riem_dcx_regression.R","on.exit",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","pca.optimal.components",1,"gflow_internal","R/stats_utils.R","shared"
"R/riem_dcx_regression.R","polygon",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","prcomp",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","rownames",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","sample.int",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","seq_along",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","sqrt",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","storage.mode",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","structure",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","summary",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","text",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","utils::tail",1,"utils",NA,NA
"R/riem_dcx_regression.R","which.min",1,"external_or_base",NA,NA
"R/riem_dcx_regression.R","winsorize",1,"gflow_internal","R/stats_utils.R","shared"
"R/slpl_tf.R","$",332,"syntax",NA,NA
"R/slpl_tf.R","<-",293,"syntax",NA,NA
"R/slpl_tf.R","{",134,"syntax",NA,NA
"R/slpl_tf.R","if",93,"syntax",NA,NA
"R/slpl_tf.R","[[",66,"syntax",NA,NA
"R/slpl_tf.R","[",47,"syntax",NA,NA
"R/slpl_tf.R","!",42,"syntax",NA,NA
"R/slpl_tf.R","is.null",42,"external_or_base",NA,NA
"R/slpl_tf.R","length",39,"external_or_base",NA,NA
"R/slpl_tf.R","function",37,"syntax",NA,NA
"R/slpl_tf.R","c",34,"external_or_base",NA,NA
"R/slpl_tf.R","list",31,"external_or_base",NA,NA
"R/slpl_tf.R","stop",30,"external_or_base",NA,NA
"R/slpl_tf.R","nrow",25,"external_or_base",NA,NA
"R/slpl_tf.R","identical",21,"external_or_base",NA,NA
"R/slpl_tf.R","is.finite",18,"external_or_base",NA,NA
"R/slpl_tf.R","-",15,"syntax",NA,NA
"R/slpl_tf.R","match.arg",15,"external_or_base",NA,NA
"R/slpl_tf.R","sum",13,"external_or_base",NA,NA
"R/slpl_tf.R","*",12,"syntax",NA,NA
"R/slpl_tf.R","&&",12,"syntax",NA,NA
"R/slpl_tf.R","+",11,"syntax",NA,NA
"R/slpl_tf.R","return",11,"syntax",NA,NA
"R/slpl_tf.R","ncol",10,"external_or_base",NA,NA
"R/slpl_tf.R","paste",10,"external_or_base",NA,NA
"R/slpl_tf.R","^",9,"syntax",NA,NA
"R/slpl_tf.R",">",9,"syntax",NA,NA
"R/slpl_tf.R","||",9,"syntax",NA,NA
"R/slpl_tf.R","cat",9,"external_or_base",NA,NA
"R/slpl_tf.R","for",9,"syntax",NA,NA
"R/slpl_tf.R","==",8,"syntax",NA,NA
"R/slpl_tf.R","/",7,"syntax",NA,NA
"R/slpl_tf.R","conditionMessage",7,"external_or_base",NA,NA
"R/slpl_tf.R","get.arg",7,"external_or_base",NA,NA
"R/slpl_tf.R","seq_along",7,"external_or_base",NA,NA
"R/slpl_tf.R","data.frame",6,"external_or_base",NA,NA
"R/slpl_tf.R","do.call",6,"external_or_base",NA,NA
"R/slpl_tf.R","&",5,"syntax",NA,NA
"R/slpl_tf.R","<",5,"syntax",NA,NA
"R/slpl_tf.R","as.matrix",5,"external_or_base",NA,NA
"R/slpl_tf.R","colSums",5,"external_or_base",NA,NA
"R/slpl_tf.R","get.setting",5,"external_or_base",NA,NA
"R/slpl_tf.R","inherits",5,"external_or_base",NA,NA
"R/slpl_tf.R","next",5,"syntax",NA,NA
"R/slpl_tf.R","numeric",5,"external_or_base",NA,NA
"R/slpl_tf.R","rep",5,"external_or_base",NA,NA
"R/slpl_tf.R","seq_len",5,"external_or_base",NA,NA
"R/slpl_tf.R","sqrt",5,"external_or_base",NA,NA
"R/slpl_tf.R","tryCatch",5,"external_or_base",NA,NA
"R/slpl_tf.R","which",5,"external_or_base",NA,NA
"R/slpl_tf.R","!=",4,"syntax",NA,NA
"R/slpl_tf.R",".slpl.tf.operator.selection.row",4,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R","(",4,"syntax",NA,NA
"R/slpl_tf.R","%||%",4,"external_or_base",NA,NA
"R/slpl_tf.R","<=",4,"syntax",NA,NA
"R/slpl_tf.R","abs",4,"external_or_base",NA,NA
"R/slpl_tf.R","apply",4,"external_or_base",NA,NA
"R/slpl_tf.R","integer",4,"external_or_base",NA,NA
"R/slpl_tf.R",".lpl.tf.design.matrix",3,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R","%*%",3,"external_or_base",NA,NA
"R/slpl_tf.R","as.vector",3,"external_or_base",NA,NA
"R/slpl_tf.R","isTRUE",3,"external_or_base",NA,NA
"R/slpl_tf.R","match.call",3,"external_or_base",NA,NA
"R/slpl_tf.R","matrix",3,"external_or_base",NA,NA
"R/slpl_tf.R","max",3,"external_or_base",NA,NA
"R/slpl_tf.R","names",3,"external_or_base",NA,NA
"R/slpl_tf.R","tabulate",3,"external_or_base",NA,NA
"R/slpl_tf.R","vapply",3,"external_or_base",NA,NA
"R/slpl_tf.R","vector",3,"external_or_base",NA,NA
"R/slpl_tf.R","which.min",3,"external_or_base",NA,NA
"R/slpl_tf.R",".lpl.tf.lambda.boundary",2,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.monomial.powers",2,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.prepare.foldid",2,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.validate.response",2,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.genlasso.path",2,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.validate.lambda.grid",2,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".ssrhe.hessian.l1.coef.matrix",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/slpl_tf.R",".validate.ssrhe.hessian.l1.lambda.grid",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/slpl_tf.R",".validate.ssrhe.positive.integer",2,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/slpl_tf.R",">=",2,"syntax",NA,NA
"R/slpl_tf.R","any",2,"external_or_base",NA,NA
"R/slpl_tf.R","as.double",2,"external_or_base",NA,NA
"R/slpl_tf.R","as.integer",2,"external_or_base",NA,NA
"R/slpl_tf.R","class",2,"external_or_base",NA,NA
"R/slpl_tf.R","Filter",2,"external_or_base",NA,NA
"R/slpl_tf.R","format",2,"external_or_base",NA,NA
"R/slpl_tf.R","ifelse",2,"external_or_base",NA,NA
"R/slpl_tf.R","mapply",2,"external_or_base",NA,NA
"R/slpl_tf.R","modifyList",2,"external_or_base",NA,NA
"R/slpl_tf.R","norm",2,"external_or_base",NA,NA
"R/slpl_tf.R","order",2,"external_or_base",NA,NA
"R/slpl_tf.R","paste0",2,"external_or_base",NA,NA
"R/slpl_tf.R","pmax",2,"external_or_base",NA,NA
"R/slpl_tf.R","proc.time",2,"external_or_base",NA,NA
"R/slpl_tf.R","run.genlasso",2,"external_or_base",NA,NA
"R/slpl_tf.R","signif",2,"external_or_base",NA,NA
"R/slpl_tf.R","stats::sd",2,"stats",NA,NA
"R/slpl_tf.R","summary",2,"external_or_base",NA,NA
"R/slpl_tf.R",":",1,"syntax",NA,NA
"R/slpl_tf.R",".lpl.tf.assemble.sparse",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.local.chart",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.matrix.rank",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.merge.operator.args",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.normalize.row",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.operator.grid.candidates",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.prediction.weights",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.prepare.solver.operator",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".lpl.tf.validate.operator.args",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.cv",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.decorate.cv",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.fit.from.operator",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.fit.operator.grid",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.inclusive.kernel.weights",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.inclusive.support.from.lpl",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.is.svd.backend.error",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.operator.diagnostics",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.operator.selection.score",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.polynomial.residual",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.prepare.fit.operator",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.sync.operator.from.lpl",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.sync.rows.from.maps",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".slpl.tf.update.cv.selection",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R",".ssrhe.hessian.l1.diagnostics",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/slpl_tf.R",".ssrhe.hessian.l1.penalty.matrix",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/slpl_tf.R",".validate.ssrhe.hessian.l1.solver.args",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/slpl_tf.R",".validate.ssrhe.lambda.grid",1,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/slpl_tf.R","array",1,"external_or_base",NA,NA
"R/slpl_tf.R","chol",1,"external_or_base",NA,NA
"R/slpl_tf.R","dim",1,"external_or_base",NA,NA
"R/slpl_tf.R","exp",1,"external_or_base",NA,NA
"R/slpl_tf.R","expand.grid",1,"external_or_base",NA,NA
"R/slpl_tf.R","fit.slpl.tf",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R","forwardsolve",1,"external_or_base",NA,NA
"R/slpl_tf.R","genlasso::genlasso",1,"genlasso",NA,NA
"R/slpl_tf.R","grepl",1,"external_or_base",NA,NA
"R/slpl_tf.R","invisible",1,"external_or_base",NA,NA
"R/slpl_tf.R","is.na",1,"external_or_base",NA,NA
"R/slpl_tf.R","is.numeric",1,"external_or_base",NA,NA
"R/slpl_tf.R","lpl.tf.operator",1,"gflow_internal","R/lpl_tf.R","geosmooth"
"R/slpl_tf.R","match",1,"external_or_base",NA,NA
"R/slpl_tf.R","Matrix::crossprod",1,"Matrix",NA,NA
"R/slpl_tf.R","Matrix::Diagonal",1,"Matrix",NA,NA
"R/slpl_tf.R","Matrix::forceSymmetric",1,"Matrix",NA,NA
"R/slpl_tf.R","Matrix::sparseMatrix",1,"Matrix",NA,NA
"R/slpl_tf.R","mean",1,"external_or_base",NA,NA
"R/slpl_tf.R","rbind",1,"external_or_base",NA,NA
"R/slpl_tf.R","requireNamespace",1,"external_or_base",NA,NA
"R/slpl_tf.R","rownames",1,"external_or_base",NA,NA
"R/slpl_tf.R","slpl.tf.operator",1,"gflow_internal","R/slpl_tf.R","geosmooth"
"R/slpl_tf.R","sort",1,"external_or_base",NA,NA
"R/slpl_tf.R","stats::dist",1,"stats",NA,NA
"R/slpl_tf.R","storage.mode",1,"external_or_base",NA,NA
"R/slpl_tf.R","suppressWarnings",1,"external_or_base",NA,NA
"R/slpl_tf.R","switch",1,"external_or_base",NA,NA
"R/slpl_tf.R","t",1,"external_or_base",NA,NA
"R/slpl_tf.R","unique",1,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","<-",700,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","$",470,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","{",340,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","if",245,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","[",172,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","stop",107,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","!",97,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","function",85,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","c",71,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","||",66,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","[[",61,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","length",57,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","is.null",55,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",">",52,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","*",45,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","identical",43,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","-",42,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","is.finite",41,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","any",35,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","cat",35,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","as.vector",33,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","list",33,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","nrow",33,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","match.arg",31,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","&&",30,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","+",30,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","(",27,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","<",27,"syntax",NA,NA
"R/ssrhe_hessian_energy.R",".validate.ssrhe.positive.integer",24,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","ncol",24,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","sqrt",24,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","!=",23,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","^",22,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","sum",22,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","/",21,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","as.integer",21,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","seq_len",21,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","inherits",19,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","isTRUE",19,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","tryCatch",19,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","&",18,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","as.matrix",18,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","data.frame",17,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","is.na",17,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","proc.time",17,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","<=",16,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","format",16,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","return",16,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","unique",16,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","==",15,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","for",15,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","rep",15,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",".validate.ssrhe.nonnegative.scalar",14,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","max",14,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","attr",13,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","|",11,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","min",11,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","round",11,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","class",10,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","matrix",10,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","vector",10,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",".validate.ssrhe.numeric.scalar",9,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","%||%",9,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","match.call",9,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","missing",9,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","sprintf",9,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","abs",8,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","add.timing",8,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","as.numeric",8,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","conditionMessage",8,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",".ssrhe.operator.timing.row",7,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.derivative.order",7,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","as.double",7,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","invisible",7,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::crossprod",7,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","names",7,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","requireNamespace",7,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","suppressWarnings",7,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",".prepare.ssrhe.response.matrix",6,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".prepare.ssrhe.weight.matrix",6,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","%*%",6,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","all",6,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","colSums",6,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","do.call",6,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::Diagonal",6,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","unname",6,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","which",6,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","which.min",6,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R",".fit.ssrhe.hessian.from.operator",5,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".prepare.ssrhe.cv.folds",5,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.lambda.grid",5,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R",".validate.ssrhe.X",5,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","%in%",5,"syntax",NA,NA
"R/ssrhe_hessian_energy.R",">=",5,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","colnames",5,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","is.matrix",5,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","methods::as",5,"methods",NA,NA
"R/ssrhe_hessian_energy.R","next",5,"syntax",NA,NA
"R/ssrhe_hessian_energy.R","pmax",5,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","rowSums",5,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","sort",5,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","as.data.frame",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","cbind",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","dim",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","integer",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","lengths",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","Matrix::solve",4,"Matrix",NA,NA
"R/ssrhe_hessian_energy.R","mean",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","numeric",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","rownames",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","seq_along",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","ssrhe.hessian.operator",4,"gflow_internal","R/ssrhe_hessian_energy.R","geosmooth"
"R/ssrhe_hessian_energy.R","stats::median",4,"stats",NA,NA
"R/ssrhe_hessian_energy.R","storage.mode",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","t",4,"external_or_base",NA,NA
"R/ssrhe_hessian_energy.R","vapply",4,"external_or_base",NA,NA
